event_id,source_ip,username,failed_attempts_10m,unique_usernames_10m,login_hour,geo_risk_score,ip_reputation_score,login_velocity_1h,success_ratio_1h,device_change_flag,is_anomaly,scenario
EVT-02717,10.5.118.134,user_739,10,9,1,50.21,77.4,112.21,0.078,1,1,credential_stuffing_T1110
EVT-00121,10.215.227.57,user_298,0,1,17,12.51,15.28,16.84,0.87,0,0,legitimate_login_activity
EVT-00284,10.154.249.204,user_269,0,1,13,14.59,25.81,17.41,0.936,0,0,legitimate_login_activity
EVT-01772,10.101.104.144,user_351,0,1,17,29.41,28.64,3.81,0.734,0,0,legitimate_login_activity
EVT-00576,10.199.242.145,user_863,0,1,19,21.14,0.0,4.14,0.927,0,0,legitimate_login_activity
EVT-02620,10.17.174.123,user_147,15,11,4,79.78,92.28,126.46,0.063,0,1,credential_stuffing_T1110
EVT-01865,10.135.160.216,user_649,0,1,20,8.96,26.89,8.7,0.812,0,0,legitimate_login_activity
EVT-02545,10.175.94.104,user_782,47,4,2,75.6,78.43,113.51,0.129,1,1,brute_force_T1110
EVT-02313,10.123.79.202,user_526,0,1,15,0.98,3.84,14.84,0.882,0,0,legitimate_login_activity
EVT-00276,10.23.173.228,user_751,0,1,9,13.29,13.7,9.19,0.852,0,0,legitimate_login_activity
EVT-01222,10.245.131.115,user_728,1,2,7,26.44,24.72,6.74,1.0,0,0,legitimate_login_activity
EVT-00257,10.36.96.166,user_606,0,1,12,15.93,32.49,5.27,0.87,0,0,legitimate_login_activity
EVT-00361,10.234.252.244,user_693,3,2,13,15.01,25.96,4.62,1.0,0,0,legitimate_login_activity
EVT-01012,10.29.26.243,user_185,0,3,11,24.83,25.11,12.31,0.794,0,0,legitimate_login_activity
EVT-02459,10.130.204.236,user_261,22,2,2,50.51,80.91,118.61,0.04,1,1,brute_force_T1110
EVT-01495,10.213.16.120,user_508,0,1,7,9.53,25.0,14.69,1.0,0,0,legitimate_login_activity
EVT-00605,10.172.126.225,user_781,0,1,16,5.17,40.36,5.66,0.847,0,0,legitimate_login_activity
EVT-01085,10.40.95.61,user_815,0,1,17,27.3,25.42,4.24,0.858,1,0,legitimate_login_activity
EVT-01855,10.200.27.24,user_969,0,2,21,18.89,16.0,10.01,0.822,0,0,legitimate_login_activity
EVT-00630,10.106.16.115,user_455,0,1,12,16.27,10.86,7.51,0.748,0,0,legitimate_login_activity
EVT-01551,10.101.251.85,user_289,1,1,21,17.87,10.77,13.66,0.854,0,0,legitimate_login_activity
EVT-01895,10.97.110.139,user_285,0,1,7,7.35,17.4,10.74,1.0,0,0,legitimate_login_activity
EVT-01103,10.71.35.6,user_541,0,1,19,14.71,9.63,0.0,0.803,1,0,legitimate_login_activity
EVT-00287,10.170.204.246,user_823,1,1,22,13.94,22.94,1.08,0.849,0,0,legitimate_login_activity
EVT-02550,10.132.65.138,user_389,18,4,0,77.17,69.8,119.42,0.077,0,1,brute_force_T1110
EVT-02032,10.118.80.164,user_357,0,1,13,27.19,23.66,10.17,0.904,0,0,legitimate_login_activity
EVT-00301,10.2.11.56,user_871,0,1,10,26.33,29.09,3.63,0.883,0,0,legitimate_login_activity
EVT-01798,10.43.204.209,user_869,0,1,17,21.78,9.77,12.54,1.0,0,0,legitimate_login_activity
EVT-02530,10.210.89.184,user_410,47,2,2,58.91,60.21,78.9,0.068,0,1,brute_force_T1110
EVT-00424,10.13.94.28,user_223,0,1,13,30.0,25.41,4.22,0.792,0,0,legitimate_login_activity
EVT-02129,10.63.141.124,user_493,0,1,13,8.86,4.62,5.07,0.824,0,0,legitimate_login_activity
EVT-01555,10.40.96.80,user_756,0,1,12,18.25,10.18,1.03,0.788,0,0,legitimate_login_activity
EVT-01948,10.254.141.2,user_427,0,1,13,15.14,9.51,10.19,0.777,0,0,legitimate_login_activity
EVT-00163,10.85.135.195,user_101,0,2,11,26.11,33.97,4.5,0.796,1,0,legitimate_login_activity
EVT-00066,10.23.88.30,user_638,0,1,10,23.43,15.72,10.7,0.764,1,0,legitimate_login_activity
EVT-02017,10.45.80.106,user_745,0,3,19,6.47,5.41,0.0,0.79,0,0,legitimate_login_activity
EVT-00857,10.97.236.204,user_641,2,1,20,4.74,13.06,8.02,0.879,0,0,legitimate_login_activity
EVT-00891,10.202.218.217,user_570,0,1,18,21.78,35.38,9.04,0.654,0,0,legitimate_login_activity
EVT-02126,10.220.37.37,user_508,0,1,22,13.38,22.43,0.0,0.878,0,0,legitimate_login_activity
EVT-01506,10.202.90.15,user_689,0,1,15,18.51,38.1,10.33,0.706,0,0,legitimate_login_activity
EVT-00743,10.223.237.74,user_615,0,1,17,8.41,3.18,14.48,0.846,0,0,legitimate_login_activity
EVT-01477,10.196.235.234,user_815,0,1,7,15.2,5.87,7.56,0.966,0,0,legitimate_login_activity
EVT-01248,10.78.239.112,user_237,0,1,18,17.78,24.03,16.76,1.0,0,0,legitimate_login_activity
EVT-00231,10.254.202.237,user_907,0,2,17,8.34,12.15,6.35,0.725,0,0,legitimate_login_activity
EVT-01933,10.221.159.143,user_983,1,1,20,24.24,28.2,0.95,0.87,0,0,legitimate_login_activity
EVT-01287,10.83.112.139,user_514,0,2,19,5.12,11.03,6.65,1.0,0,0,legitimate_login_activity
EVT-01456,10.213.43.37,user_766,2,1,10,11.94,18.5,13.78,0.981,1,0,legitimate_login_activity
EVT-01957,10.235.170.200,user_849,1,1,7,14.11,37.49,8.46,1.0,0,0,legitimate_login_activity
EVT-01736,10.117.180.192,user_692,0,2,10,21.02,23.28,0.68,0.951,0,0,legitimate_login_activity
EVT-01621,10.16.211.227,user_542,0,1,19,25.11,33.91,14.47,0.904,0,0,legitimate_login_activity
EVT-01245,10.103.237.82,user_771,0,2,16,7.4,26.78,12.13,0.669,0,0,legitimate_login_activity
EVT-01059,10.253.142.157,user_564,0,1,11,22.62,24.41,3.41,0.799,0,0,legitimate_login_activity
EVT-01136,10.90.91.163,user_463,0,1,20,13.35,17.01,5.35,1.0,0,0,legitimate_login_activity
EVT-00837,10.104.31.51,user_966,0,1,14,27.36,12.49,0.0,0.75,0,0,legitimate_login_activity
EVT-01322,10.97.51.217,user_962,0,1,20,14.99,17.26,6.2,0.797,0,0,legitimate_login_activity
EVT-00375,10.69.62.214,user_574,0,1,16,32.2,18.82,5.39,0.931,0,0,legitimate_login_activity
EVT-01079,10.146.146.93,user_254,1,2,22,8.75,8.73,8.23,0.881,0,0,legitimate_login_activity
EVT-01938,10.165.77.246,user_597,0,1,12,7.93,22.36,10.03,0.908,0,0,legitimate_login_activity
EVT-01539,10.143.110.75,user_743,0,1,7,7.86,14.55,9.88,0.97,0,0,legitimate_login_activity
EVT-01540,10.152.161.229,user_488,1,1,22,5.17,35.64,0.99,1.0,0,0,legitimate_login_activity
EVT-00298,10.181.133.249,user_378,0,1,20,20.46,15.37,12.15,0.67,0,0,legitimate_login_activity
EVT-00599,10.122.52.248,user_590,0,1,12,6.75,14.08,13.46,0.89,0,0,legitimate_login_activity
EVT-01804,10.181.6.119,user_509,0,1,7,20.46,14.84,10.02,0.94,0,0,legitimate_login_activity
EVT-00752,10.128.75.175,user_281,0,1,8,28.82,6.21,13.31,0.919,0,0,legitimate_login_activity
EVT-00100,10.112.73.6,user_872,1,1,14,4.59,27.74,1.57,0.923,0,0,legitimate_login_activity
EVT-02398,10.254.145.221,user_857,1,1,22,20.64,22.71,6.57,0.784,0,0,legitimate_login_activity
EVT-01989,10.189.26.183,user_462,1,1,13,22.03,11.12,8.56,0.84,0,0,legitimate_login_activity
EVT-00867,10.246.99.220,user_289,0,1,21,2.28,8.64,3.36,0.992,0,0,legitimate_login_activity
EVT-00737,10.60.36.178,user_269,0,1,19,26.2,22.49,11.41,0.925,0,0,legitimate_login_activity
EVT-01880,10.111.28.235,user_429,0,1,22,16.18,7.2,13.01,0.867,0,0,legitimate_login_activity
EVT-02209,10.135.139.200,user_332,0,1,18,23.77,22.34,17.24,0.662,0,0,legitimate_login_activity
EVT-01522,10.48.228.87,user_318,0,1,20,0.76,34.25,12.35,0.852,0,0,legitimate_login_activity
EVT-00530,10.20.219.8,user_953,0,1,7,26.69,14.05,0.0,0.999,0,0,legitimate_login_activity
EVT-02589,10.190.224.142,user_863,15,28,2,70.22,84.29,124.98,0.237,1,1,credential_stuffing_T1110
EVT-00643,10.92.32.47,user_877,1,1,17,8.79,12.15,3.9,1.0,0,0,legitimate_login_activity
EVT-01719,10.204.219.236,user_733,0,2,19,26.11,32.06,5.35,0.802,0,0,legitimate_login_activity
EVT-00637,10.10.239.19,user_448,1,1,12,22.41,14.11,2.66,0.73,0,0,legitimate_login_activity
EVT-02576,10.197.13.137,user_413,17,4,3,67.66,100.0,124.53,0.115,1,1,brute_force_T1110
EVT-00186,10.129.187.223,user_182,0,1,18,10.17,16.25,9.7,0.782,0,0,legitimate_login_activity
EVT-01703,10.193.242.83,user_612,0,1,18,24.58,18.26,7.89,0.853,0,0,legitimate_login_activity
EVT-02358,10.203.155.58,user_347,2,1,18,23.8,8.29,18.01,0.803,0,0,legitimate_login_activity
EVT-00938,10.73.51.245,user_918,0,1,10,20.75,0.0,9.17,0.91,0,0,legitimate_login_activity
EVT-02264,10.189.220.236,user_923,0,1,7,18.64,19.65,0.12,1.0,0,0,legitimate_login_activity
EVT-02458,10.68.212.74,user_148,27,4,4,90.22,79.49,77.28,0.072,1,1,brute_force_T1110
EVT-00932,10.136.18.233,user_809,1,2,21,9.35,25.8,7.88,0.801,0,0,legitimate_login_activity
EVT-01682,10.144.206.94,user_136,0,2,11,25.94,24.74,7.23,0.965,0,0,legitimate_login_activity
EVT-01193,10.165.218.224,user_936,2,1,13,19.15,0.0,6.44,0.942,0,0,legitimate_login_activity
EVT-02288,10.143.46.142,user_357,0,1,20,18.03,19.96,10.6,0.973,0,0,legitimate_login_activity
EVT-02176,10.19.4.122,user_507,0,1,20,32.95,13.29,10.79,0.889,0,0,legitimate_login_activity
EVT-00512,10.48.208.8,user_297,0,1,8,17.5,30.9,14.95,0.862,0,0,legitimate_login_activity
EVT-01205,10.155.19.191,user_861,0,2,10,25.19,17.57,10.6,0.943,0,0,legitimate_login_activity
EVT-01106,10.216.161.102,user_493,1,1,7,20.1,20.98,2.8,0.766,0,0,legitimate_login_activity
EVT-01396,10.146.68.55,user_629,0,1,13,17.91,35.31,20.41,1.0,0,0,legitimate_login_activity
EVT-01768,10.253.46.107,user_317,0,1,17,16.51,0.0,4.19,0.952,0,0,legitimate_login_activity
EVT-02309,10.89.2.99,user_832,0,1,20,12.87,12.44,9.39,0.701,0,0,legitimate_login_activity
EVT-00608,10.195.77.223,user_576,0,1,15,14.59,28.97,9.44,0.894,0,0,legitimate_login_activity
EVT-01160,10.135.105.198,user_908,0,1,17,15.06,14.79,6.56,0.801,0,0,legitimate_login_activity
EVT-01289,10.161.198.133,user_575,0,1,10,7.08,21.07,0.75,0.895,0,0,legitimate_login_activity
EVT-00562,10.203.92.133,user_745,0,2,10,17.74,15.3,11.46,0.975,1,0,legitimate_login_activity
EVT-00152,10.7.152.142,user_889,1,1,8,10.33,0.0,12.98,0.928,0,0,legitimate_login_activity
EVT-02191,10.213.163.8,user_444,0,1,16,5.47,8.98,5.24,0.849,0,0,legitimate_login_activity
EVT-01913,10.77.237.58,user_874,0,1,10,20.37,20.3,14.76,0.749,0,0,legitimate_login_activity
EVT-00382,10.215.85.123,user_299,0,2,10,23.87,30.65,8.94,0.784,0,0,legitimate_login_activity
EVT-01365,10.94.114.244,user_215,1,1,19,19.95,17.65,16.04,0.825,1,0,legitimate_login_activity
EVT-00732,10.56.167.208,user_181,1,1,7,14.87,27.4,15.06,0.876,0,0,legitimate_login_activity
EVT-02237,10.51.126.77,user_152,0,1,7,29.79,33.25,13.47,0.936,0,0,legitimate_login_activity
EVT-01371,10.1.122.39,user_939,3,1,12,18.46,16.27,8.5,0.787,0,0,legitimate_login_activity
EVT-02516,10.211.57.77,user_196,27,3,2,50.41,73.92,91.3,0.022,1,1,brute_force_T1110
EVT-00024,10.120.203.49,user_394,1,1,18,19.13,0.0,5.64,0.873,1,0,legitimate_login_activity
EVT-01421,10.58.52.75,user_123,0,2,7,19.86,4.77,11.16,0.774,0,0,legitimate_login_activity
EVT-02257,10.132.52.143,user_153,1,1,12,13.29,29.72,6.11,0.933,0,0,legitimate_login_activity
EVT-00159,10.162.200.216,user_888,0,1,8,22.38,1.82,3.44,0.71,1,0,legitimate_login_activity
EVT-01851,10.153.91.167,user_127,0,1,12,27.92,24.22,5.62,1.0,0,0,legitimate_login_activity
EVT-00862,10.168.90.141,user_559,0,1,16,20.82,17.11,0.73,0.7,0,0,legitimate_login_activity
EVT-01810,10.36.8.219,user_217,0,1,19,15.25,22.95,13.85,0.821,0,0,legitimate_login_activity
EVT-00332,10.110.135.160,user_810,0,1,15,30.45,5.68,6.54,0.911,1,0,legitimate_login_activity
EVT-00903,10.180.78.186,user_262,0,1,17,11.65,23.73,9.74,0.788,0,0,legitimate_login_activity
EVT-02687,10.158.155.184,user_526,21,21,3,62.25,84.49,109.48,0.265,0,1,credential_stuffing_T1110
EVT-02640,10.35.243.63,user_390,24,22,3,50.62,86.17,213.33,0.315,1,1,credential_stuffing_T1110
EVT-00959,10.98.132.169,user_937,0,1,16,13.24,39.05,10.05,0.868,0,0,legitimate_login_activity
EVT-00950,10.99.72.92,user_126,2,1,9,17.84,23.04,12.08,0.93,0,0,legitimate_login_activity
EVT-02078,10.161.39.41,user_258,0,1,15,28.68,9.14,12.6,0.655,0,0,legitimate_login_activity
EVT-00445,10.108.206.136,user_196,0,1,18,22.31,20.37,9.09,0.825,0,0,legitimate_login_activity
EVT-02707,10.174.4.252,user_983,13,26,22,58.64,62.53,102.02,0.122,1,1,credential_stuffing_T1110
EVT-01763,10.73.220.68,user_894,0,1,11,27.76,20.03,5.45,0.752,0,0,legitimate_login_activity
EVT-02224,10.94.48.90,user_321,0,1,13,29.77,19.54,6.8,0.822,0,0,legitimate_login_activity
EVT-00924,10.244.168.11,user_732,1,1,14,16.66,25.12,8.59,0.902,0,0,legitimate_login_activity
EVT-02244,10.80.176.84,user_588,0,1,11,17.22,35.66,0.0,0.786,0,0,legitimate_login_activity
EVT-00312,10.165.113.239,user_409,0,1,14,19.11,14.71,4.42,0.92,0,0,legitimate_login_activity
EVT-00549,10.34.75.88,user_622,0,1,18,32.72,27.78,8.03,0.834,0,0,legitimate_login_activity
EVT-02575,10.133.40.220,user_693,19,4,3,75.91,83.96,89.74,0.044,1,1,brute_force_T1110
EVT-01858,10.176.61.175,user_310,2,3,8,19.64,27.5,6.39,0.886,0,0,legitimate_login_activity
EVT-00307,10.65.162.222,user_242,0,2,19,18.95,27.49,6.54,0.868,0,0,legitimate_login_activity
EVT-00288,10.236.31.197,user_559,0,1,17,24.32,4.94,5.69,0.846,0,0,legitimate_login_activity
EVT-00695,10.83.170.34,user_768,1,1,17,14.31,16.36,7.93,0.994,0,0,legitimate_login_activity
EVT-00309,10.64.241.138,user_667,0,1,21,8.89,33.04,9.51,0.695,0,0,legitimate_login_activity
EVT-02132,10.141.148.24,user_467,1,1,16,15.0,0.0,2.77,0.776,0,0,legitimate_login_activity
EVT-02031,10.54.248.45,user_595,0,1,7,16.43,28.88,1.18,0.931,0,0,legitimate_login_activity
EVT-02577,10.54.148.139,user_795,33,1,4,85.71,57.6,84.38,0.029,0,1,brute_force_T1110
EVT-00909,10.201.158.35,user_688,0,1,19,22.64,26.15,10.64,0.744,0,0,legitimate_login_activity
EVT-01966,10.203.6.244,user_864,0,1,15,24.49,13.88,4.01,0.807,0,0,legitimate_login_activity
EVT-02189,10.9.71.27,user_486,0,1,8,31.9,12.48,8.4,1.0,0,0,legitimate_login_activity
EVT-02182,10.152.45.163,user_523,2,1,20,6.11,30.65,9.21,1.0,0,0,legitimate_login_activity
EVT-02298,10.86.6.173,user_881,0,1,13,24.12,28.92,10.18,0.928,0,0,legitimate_login_activity
EVT-00971,10.29.24.120,user_891,1,2,15,17.92,11.36,14.17,0.864,0,0,legitimate_login_activity
EVT-00014,10.161.42.193,user_228,2,1,15,24.52,4.59,13.85,0.821,0,0,legitimate_login_activity
EVT-00874,10.241.216.100,user_381,0,1,21,7.16,34.87,1.5,0.908,0,0,legitimate_login_activity
EVT-00809,10.89.143.41,user_370,0,2,18,8.26,19.65,14.44,0.791,0,0,legitimate_login_activity
EVT-00515,10.23.145.59,user_229,0,1,10,11.09,19.64,9.4,0.915,1,0,legitimate_login_activity
EVT-02220,10.129.148.57,user_411,0,3,17,2.7,39.81,5.24,0.711,0,0,legitimate_login_activity
EVT-00410,10.251.40.74,user_118,0,2,10,18.55,17.54,10.65,0.951,0,0,legitimate_login_activity
EVT-01179,10.23.19.8,user_952,0,1,15,7.13,25.87,0.0,0.938,0,0,legitimate_login_activity
EVT-02084,10.49.174.50,user_100,1,1,20,34.95,13.83,16.63,0.834,0,0,legitimate_login_activity
EVT-01300,10.5.78.235,user_819,0,1,21,12.1,2.11,3.23,0.873,0,0,legitimate_login_activity
EVT-02488,10.130.2.165,user_668,27,4,2,46.52,68.56,98.77,0.044,0,1,brute_force_T1110
EVT-01223,10.150.46.109,user_314,0,1,14,13.11,10.31,10.85,0.791,0,0,legitimate_login_activity
EVT-00383,10.135.196.176,user_717,0,1,20,11.74,29.33,6.72,0.899,0,0,legitimate_login_activity
EVT-02663,10.126.132.190,user_594,21,17,5,62.74,93.74,169.24,0.116,0,1,credential_stuffing_T1110
EVT-01994,10.156.154.201,user_490,0,1,10,0.0,21.87,11.74,0.833,0,0,legitimate_login_activity
EVT-01238,10.254.205.57,user_977,0,1,7,29.7,13.74,5.23,0.801,0,0,legitimate_login_activity
EVT-00553,10.216.222.214,user_285,0,2,9,13.02,22.05,4.49,0.704,0,0,legitimate_login_activity
EVT-00223,10.128.219.234,user_265,1,1,15,29.96,12.37,12.08,0.976,0,0,legitimate_login_activity
EVT-02396,10.205.120.23,user_530,2,1,11,0.0,28.65,2.56,0.836,0,0,legitimate_login_activity
EVT-00009,10.199.164.103,user_495,0,1,20,19.49,18.53,0.0,0.75,0,0,legitimate_login_activity
EVT-01271,10.59.113.172,user_601,2,1,17,14.21,4.01,6.75,0.799,0,0,legitimate_login_activity
EVT-00317,10.241.71.24,user_111,0,2,20,23.76,6.06,10.86,0.979,0,0,legitimate_login_activity
EVT-00428,10.188.100.204,user_155,0,2,7,18.42,30.64,7.13,0.715,0,0,legitimate_login_activity
EVT-01152,10.89.208.220,user_599,0,2,17,30.97,23.9,15.04,0.961,0,0,legitimate_login_activity
EVT-00106,10.168.186.185,user_378,0,1,9,29.18,13.62,12.39,0.998,0,0,legitimate_login_activity
EVT-01711,10.83.101.122,user_311,1,1,15,22.27,24.49,10.98,0.764,0,0,legitimate_login_activity
EVT-01827,10.24.147.252,user_976,0,1,8,25.58,22.45,8.58,0.745,0,0,legitimate_login_activity
EVT-00122,10.227.30.132,user_291,0,1,12,14.24,22.84,10.0,0.869,0,0,legitimate_login_activity
EVT-01908,10.106.174.134,user_707,0,1,7,23.08,30.03,7.04,0.975,0,0,legitimate_login_activity
EVT-02642,10.151.30.75,user_631,18,13,3,56.79,67.51,99.12,0.098,1,1,credential_stuffing_T1110
EVT-01622,10.183.224.149,user_433,0,1,15,4.7,23.95,10.57,0.85,0,0,legitimate_login_activity
EVT-01378,10.237.186.128,user_993,0,1,14,15.77,12.99,3.42,0.985,0,0,legitimate_login_activity
EVT-00116,10.66.252.238,user_474,1,1,7,18.18,17.59,1.96,0.933,0,0,legitimate_login_activity
EVT-01211,10.118.139.10,user_923,1,1,8,25.76,17.85,22.42,0.867,0,0,legitimate_login_activity
EVT-02355,10.249.5.7,user_520,1,1,8,30.59,19.92,9.07,0.78,0,0,legitimate_login_activity
EVT-01914,10.10.191.158,user_792,0,1,13,39.48,19.44,5.92,0.791,0,0,legitimate_login_activity
EVT-02582,10.161.177.159,user_800,14,23,3,70.57,79.84,155.41,0.193,1,1,credential_stuffing_T1110
EVT-02716,10.2.75.32,user_671,22,29,4,44.59,66.45,148.86,0.111,1,1,credential_stuffing_T1110
EVT-01369,10.20.115.27,user_136,0,1,16,11.73,4.12,15.31,0.749,0,0,legitimate_login_activity
EVT-01533,10.229.2.243,user_447,0,1,21,14.66,12.56,5.64,0.598,0,0,legitimate_login_activity
EVT-00673,10.106.185.183,user_503,2,1,9,7.7,21.96,0.55,1.0,0,0,legitimate_login_activity
EVT-01235,10.64.231.240,user_403,3,1,15,14.31,13.26,4.57,0.933,0,0,legitimate_login_activity
EVT-00592,10.101.196.34,user_657,0,1,20,16.74,23.38,13.11,0.733,0,0,legitimate_login_activity
EVT-01209,10.212.189.196,user_125,1,2,17,16.57,28.39,3.22,0.828,0,0,legitimate_login_activity
EVT-00889,10.55.137.62,user_774,1,1,8,24.3,17.13,13.39,0.839,0,0,legitimate_login_activity
EVT-01993,10.237.41.53,user_881,1,1,20,17.81,13.44,4.97,0.824,0,0,legitimate_login_activity
EVT-02671,10.44.212.75,user_247,11,20,4,83.94,100.0,110.97,0.147,1,1,credential_stuffing_T1110
EVT-00214,10.242.171.233,user_397,1,1,19,7.36,22.06,9.16,0.813,0,0,legitimate_login_activity
EVT-02053,10.23.155.197,user_349,1,1,18,22.45,27.5,6.22,0.979,0,0,legitimate_login_activity
EVT-01427,10.187.215.122,user_804,0,1,15,16.85,26.2,9.77,0.807,0,0,legitimate_login_activity
EVT-00801,10.2.144.190,user_680,0,1,7,15.7,22.9,2.73,0.927,0,0,legitimate_login_activity
EVT-02285,10.173.22.222,user_508,0,1,16,12.48,21.52,18.96,1.0,0,0,legitimate_login_activity
EVT-01308,10.157.123.106,user_577,0,1,12,18.94,15.32,6.32,0.978,0,0,legitimate_login_activity
EVT-02101,10.86.1.42,user_280,0,1,15,17.59,19.28,6.2,0.863,0,0,legitimate_login_activity
EVT-02454,10.25.44.185,user_844,27,1,0,68.48,92.82,91.0,0.089,1,1,brute_force_T1110
EVT-02499,10.226.104.192,user_529,25,1,1,79.94,90.47,148.04,0.119,0,1,brute_force_T1110
EVT-00274,10.254.7.170,user_329,0,1,7,23.65,16.55,3.14,0.932,0,0,legitimate_login_activity
EVT-00072,10.115.188.70,user_155,0,2,7,16.99,25.68,3.03,0.776,0,0,legitimate_login_activity
EVT-01965,10.32.83.137,user_950,0,1,13,16.35,23.31,0.01,0.97,0,0,legitimate_login_activity
EVT-01088,10.122.189.219,user_444,0,2,9,3.28,25.37,6.03,0.932,0,0,legitimate_login_activity
EVT-00395,10.176.114.107,user_541,1,1,9,6.68,7.41,15.73,0.772,0,0,legitimate_login_activity
EVT-00584,10.183.237.226,user_696,0,1,15,7.45,46.26,4.65,1.0,0,0,legitimate_login_activity
EVT-01685,10.245.233.13,user_237,2,1,7,13.86,25.71,7.18,0.825,0,0,legitimate_login_activity
EVT-01806,10.59.90.44,user_655,0,1,9,19.48,7.4,4.66,0.859,0,0,legitimate_login_activity
EVT-00501,10.135.67.59,user_575,0,1,19,6.78,41.65,8.49,0.803,0,0,legitimate_login_activity
EVT-01722,10.213.91.20,user_478,0,1,22,28.72,10.09,9.54,0.771,0,0,legitimate_login_activity
EVT-02134,10.237.137.194,user_828,0,1,11,18.22,14.43,7.49,0.939,0,0,legitimate_login_activity
EVT-02742,10.131.28.43,user_273,22,17,3,77.5,90.7,162.34,0.193,1,1,credential_stuffing_T1110
EVT-02527,10.251.242.79,user_154,27,1,1,86.51,73.6,130.71,0.081,0,1,brute_force_T1110
EVT-01265,10.65.167.227,user_521,0,1,13,19.55,4.66,0.0,0.76,0,0,legitimate_login_activity
EVT-01967,10.165.223.237,user_769,1,1,19,16.24,15.42,8.13,0.77,0,0,legitimate_login_activity
EVT-00206,10.163.64.68,user_616,0,1,22,13.37,26.62,9.39,1.0,0,0,legitimate_login_activity
EVT-00734,10.43.93.2,user_547,0,1,12,10.17,24.59,4.57,0.984,1,0,legitimate_login_activity
EVT-00527,10.29.153.76,user_107,0,1,13,37.37,16.63,4.86,0.894,0,0,legitimate_login_activity
EVT-01850,10.13.56.192,user_759,0,1,21,18.72,9.25,3.21,0.914,0,0,legitimate_login_activity
EVT-01952,10.174.105.150,user_271,0,1,17,18.46,8.49,13.66,0.93,0,0,legitimate_login_activity
EVT-00378,10.171.202.194,user_413,0,1,10,14.7,13.42,5.88,0.755,0,0,legitimate_login_activity
EVT-01473,10.120.40.182,user_332,0,3,15,23.95,21.82,13.46,0.882,0,0,legitimate_login_activity
EVT-02471,10.159.168.181,user_386,25,4,4,71.31,88.18,94.82,0.012,1,1,brute_force_T1110
EVT-02281,10.72.219.127,user_629,1,2,17,3.04,5.46,1.88,1.0,0,0,legitimate_login_activity
EVT-00387,10.98.87.149,user_842,0,1,20,15.41,8.06,5.83,0.772,0,0,legitimate_login_activity
EVT-00199,10.82.204.148,user_134,0,3,12,6.01,13.87,0.0,0.69,0,0,legitimate_login_activity
EVT-01051,10.182.58.50,user_649,3,1,10,18.81,18.18,12.02,0.792,0,0,legitimate_login_activity
EVT-00591,10.86.96.93,user_953,0,1,21,15.06,21.45,10.13,0.762,0,0,legitimate_login_activity
EVT-00520,10.197.253.218,user_173,0,1,15,26.53,5.39,13.48,1.0,0,0,legitimate_login_activity
EVT-01740,10.170.14.90,user_311,1,2,11,32.78,34.15,4.19,0.891,0,0,legitimate_login_activity
EVT-00430,10.60.26.158,user_487,0,2,22,18.22,46.29,9.94,0.863,0,0,legitimate_login_activity
EVT-01084,10.101.86.190,user_575,2,1,20,19.42,9.61,10.06,0.879,0,0,legitimate_login_activity
EVT-00208,10.122.42.106,user_715,0,1,11,26.71,15.13,9.36,0.893,0,0,legitimate_login_activity
EVT-00492,10.53.249.77,user_557,0,1,15,20.5,24.14,15.19,0.875,0,0,legitimate_login_activity
EVT-02683,10.140.223.143,user_438,16,14,23,70.84,82.17,124.53,0.167,1,1,credential_stuffing_T1110
